Gene Symbol	Gene ID	
C11ORF53	-	
GPR22	100519967	
PTK2B	100157507	
TMX4	100627887	
KV1.5	396745	
RBM3	100627807	
WIBG	100151875	
FOXRED1	100513997	
EXT1	100157655	
PSPC1	100520511	
PAQR7	396558	
FAM49A	100518011	
C16ORF5	-	
SWI5	-	
7SK	-	
C19ORF50	-	
U6	-	
CDKN3	397589	
EME1	100516510	
HIST2H3C	-	
N4BP3	100511119	
ETV6	100157726	
RBM18	100154045	
NBN	100153233	
MARCH1	100738764	
U6	-	
U6	-	
7SK	-	
COPS4	100125960	
HMSD	-	
BAD	100521065	
FAM115A	-	
PRKRIP1	100519894	
SQSTM1	100518718	
ARR3	397622	
C6ORF35	-	
TIMM44	100521124	
FUNDC1	100518350	
PKP2	100526169	
CH242-185F9.2	-	
SIX4	100153985	
U6	-	
C19ORF60	-	
KIF27	100622281	
TNFAIP8L3	-	
RHBDD1	100512869	
CALY	100158118	
SMN1	100170853	
UNC5CL	100156294	
TELO2	100514221	
MYH14	100525110	
ssc-mir-1307	-	
SOHLH1	100519291	
RCN3	100518493	
ZDHHC12	100519816	
AP2S1	100514408	
ATRN	100101470	
SIRT1	751859	
GCFC1	-	
CEP63	100157714	
SPRY3	100515521	
FMR1NB	100515294	
DGUOK	100515889	
PRSS50	-	
TRBV25OR9-2	-	
PRSS12	100524882	
TCP11L1	100621866	
CYP39A1	100113410	
HRH1	100523996	
KLHDC10	102158298	
GNL3L	100521120	
LTBP2	100514300	
KATNB1	100514649	
C6ORF204	-	
UBE2K	-	
ANXA5	100521982	
GRIK5	100737141; 100152044	
ADPGK	100623786	
CD164	100152548	
PTCD3	100517886	
ETF1	100520896	
U6	-	
U6	-	
EIF3K	100517098	
NDUFS4	100516161	
MIB1	100628163	
ARAP1	100511767	
RABGEF1	100516668	
SLC37A2	100523389	
PRKD3	100523181	
RUVBL2	100511637	
CHMP4A	100520257	
ELF1	100512366	
PLEKHJ1	100514627	
ZNF696	100627184	
PPP5C	100513542	
GLE1	100519463	
MDFIC	100192442	
CSNK1G2	100525276	
SYAP1	100153861	
U1	-	
PDE4DIP	100627087	
CBL	100518854	
PPP1R7	100511842	
PSPH	100316854	
SNORD127	-	
U6	-	
IRF3	396656	
METAP2	100517095	
TTC24	100155506	
SFRP2	100516027	
PIP5K1A	100624272	
TWISTNB	100517907	
QSER1	100516129	
MAP2K4	100156400; 100520100	
MMP7	397411	
ALG13	100523348	
ST3GAL4	396602	
KIAA0232	100521462	
ADCY1	100624934	
JMJD8	100511444	
MIIP	100512719	
RASSF5	100521638	
ROCK2	397445	
LFNG	100524978	
ACTA2	733615	
UQCRH	-	
C5ORF45	-	
NCEH1	100154209	
SRC	100154503	
CDKL2	100737771	
MLLT4	100514741	
NT5C2	100154612	
C6ORF58	-	
AUP1	100518187	
U5	-	
ssc-mir-129a	-	
OR4K17	-	
SRGAP1	100623414	
U6	-	
TIAF1	100316851	
CD3G	494013	
NDUFA8	100154443	
MRPL14	100157118	
POLR2I	414403	
CHAF1A	100524302	
FAM177A1	100155589	
EPDR1	100521143	
OR2C1	-	
SDCBP	100151838	
SPAG16	102162936	
WDR43	100519832	
DAB2	100519746	
ABHD16A	-	
C6ORF72	-	
RIOK3	-	
THAP7	100526013	
FOXO1	397077	
ATP5B	100157156	
NCOR1	100037950	
MPZ	100153273	
CLCF1	-	
BOLA1	100152975	
C11ORF52	-	
POLL	100153781	
NUTF2	-	
GAB2	100513609	
BMP11	-	
NFAT5	100516737	
TBCE	-	
MYH10	-	
ACTN4	100517284	
SNORA67	-	
ZXDC	100156021	
SCUBE1	100524621	
F2R	100521609	
BAG1	100513225	
U6	-	
RETNLB	100037943	
DMB	-	
TRPM7	100169932	
TAB1	100153785	
EIF4E1B	100523233	
OR52K2	-	
NXT2	100521422	
USHBP1	100620693	
HRH1	100523996	
PSMD13	100517815	
SNORA79	-	
PAPOLA	100156323	
RAB33B	100626608	
CCDC136	100519523	
WDR59	100521092	
GTF3C5	100514889; 102157976	
AGTRAP	100524812	
SEPT10	-	
ATP2C1	100157931	
MYBPHL	100157465	
COL19A1	100512751	
KRT32	100514599	
ER	-	
EFCAB3	-	
KCMF1	-	
EEF1D	100737048	
SRP19	100517270	
C5ORF42	-	
PDSS1	100514361	
GPR133	-	
SRGN	-	
BTBD10	100517878	
U6	-	
IMPACT	497635	
SLC16A12	100157079	
KIF18B	100521577	
GZF1	100514928	
RBM6	100515053	
SLC25A20	100524459	
RBM17	100515920	
DCTN6	100312966	
CAMK1	100156272	
RAB27A	606749	
KIAA0226L	100522757	
TINF2	100155296	
CCNG2	100523979	
SMG9	100523741	
TGFBR1	396665	
SNORA21	-	
WIPF1	100154822	
ZNF510	100525604	
HAVCR2	100522045	
U6	-	
TMEM221	100517266	
SLC35E2B	100511758	
TRRAP	100521781; 100627771	
CH242-289H11.1	-	
FAM100A	-	
CHCHD2	100518545	
NME8	100521675	
MIPEP	100155148	
KIAA1370	-	
TMEM87A	100154984	
RHOV	100154565	
PPP3CB	396603	
TRPV2	100523638	
MAP1S	100517999	
FBXL6	100153245	
LYPD4	100359350	
NDUFB11	100522775	
EIF3K	100517098	
ADCK3	100511399; 100525602	
DTX3L	100520459	
SCARNA2	-	
IRF9	-	
SH3BGR	100626262	
DOCK10	100512141	
EXOSC1	100153550	
MTMR7	100516469	
EIF5B	100520783	
ABHD5	497624	
EYA3	100514654	
RGS4	100157437	
TSPAN2	100156161	
TNFSF13B	100038026	
IQGAP2	100519536	
RBM34	100154004	
CCL16	100516396	
STOM	100510998; 100627513	
GPR172B	-	
APOBEC1	100512412	
ZNF250	-	
FCER2	100037942	
FAM108C1	-	
MAGEB6	-	
OR51E2	-	
BAZ2B	100523825	
ANKRA2	100515129	
H2A.Z	-	
SLC25A21	100515265	
SLC7A9	100037973	
5S_rRNA	-	
U6	-	
EI24	100511341	
GATA2	396912	
CIB2	100156043	
GHRL	396728	
TRADV9	-	
RASGRF2	100515363	
STX17	100157063	
PNKP	100522442	
PLSCR4	100518400	
EIF3D	100512835	
U6	-	
SUMF1	100514188	
CABP5	100520249	
PDHX	-	
ALG12	100520494	
ITSN2	100520835	
SERPINA3-2	396686	
ZNF8	100517831	
MAPK8	396610	
NPY2R	397291	
EEA1	100153403	
TRIB3	100518810	
SRGN	-	
ZNF232	-	
EMILIN1	100523665	
LIMD1	100738579	
U6	-	
C1QL4	100512604	
FAM134C	100519106	
MYL6	396807	
MAP3K8	449002; 100738117	
GPR65	100155711	
HSH2D	100511370	
U6	-	
GATM	100126844	
C20ORF70	-	
HDDC2	100514692	
POLD2	100514809	
TOMM7	-	
NRG4	-	
SDR42E2	100737047	
FYB	100520112	
MARCH2	100513975	
SERTAD2	100518606	
SYNGAP1	100525524	
STAB2	100521556	
MUM1	-	
GNAS	100049657	
EPAS1	100037272	
TAS2R40	-	
ACTR6	100620672	
HSPD1	492279	
LSM5	-	
C9ORF41	-	
U6	-	
INHBA	397093	
DNAH8	100156478	
CHRDL2	100739055	
SNORD62	-	
ANK1	100155697; 100157679	
ANKUB1	100523093	
TMEM168	100518941	
RAPGEF2	100517409	
VPS36	100513172	
OR52J3	-	
TRIM4	100525393	
MPPED2	100515427	
FAM129C	100517808	
IGSF22	100523535	
5S_rRNA	-	
NPHP1	100523176	
LAX1	102165190	
WDR41	100520548	
KRT8	100152077	
U6	-	
KCTD9	100521867	
PARP2	100518917	
SNCA	641350	
KCNH8	100626552	
SPATS2	100738620	
RPRD1B	100157347	
DOK7	100736823	
SNORA12	-	
CCDC42B	100523699	
SORD	100158181	
PYGO1	100156479	
SYDE2	100154622	
SFR1	100157025	
TBC1D13	100520169	
GOLGA3	100155657	
PASD1	100620558	
RIPK1	100524751	
VSNL1	100517707	
ASGR2	100739379	
HAVCR1	100303721	
7SK	-	
CAMSAP2	100621685	
OTUD7B	100152569	
C12ORF51	-	
TBCD	100512127	
UBD	100294688	
BMX	100516528	
MYBL2	100157175	
FAM71E1	100511996	
ILDR2	100514957	
FAM103A1	100524876	
SLA-DQA1	100153387	
EPHB2	100519549	
FLVCR1	100217398	
FZR1	497234	
SHFM1	-	
GLB1L2	100520582	
SDF2	100625663	
CLMN	100511700	
ZIC4	100519623	
MRPL17	100512482	
TMCO3	100620378	
PODXL	100512201	
FANCG	100511060	
TAF1B	397176	
FUT4	100513419	
LIPA	100142668	
SNORD109A	-	
TNIP1	100271903	
ENTPD4	100155254	
ZSCAN4	102159852	
MAGEB3	-	
C20ORF94	-	
SUN1	100621243	
ZRANB2	-	
U6	-	
DCLK3	100514320	
SLC38A9	100521873	
ssc-mir-155	-	
METAP2	100517095	
HSP90AA1	397028	
KIAA1328	100520966	
CH242-272B23.4	-	
CTF1	100736818	
ZRANB3	100157618	
GRSF1	100516986	
SNORD112	-	
DDX10	-	
CHI3L2	100623443	
U6	-	
ATL3	100512265	
MDM2	100125959	
ITGB7	100626600	
TPK1	100524699	
TBCD	100512127	
NEMF	100156579	
VEGFA	397157	
ssc-mir-365-2	-	
DHX8	100517118	
GNAI2	397523	
SALL4	100136902	
TAS2R41	-	
TERF1	100516798	
BAIAP2L1	100521439	
FLT3	100515445	
NOTO	100521005	
CREBBP	100515370; 100620215	
MGAT5	100512563	
RNF11	-	
U6	-	
C1ORF51	-	
PSMB6	497065	
PSMD12	100524394	
USH1C	100514274	
LAMTOR2	100156749	
CSMD2	100736699	
PPP1R3G	100522260	
DDT	100155535	
CPEB1	100048944	
CCNJL	100626618	
ZNF323	-	
ZNF621	100623639	
MKL1	100516801	
SNUPN	100157075	
RGL1	100515847; 100516213	
CARD14	100514004	
ZNF165	100738941	
ZNF692	100525277	
ZCCHC6	100516638	
CCL20	553951	
U6atac	-	
DBP	-	
CWF19L2	100217380	
MRPS16	-	
U6	-	
MPZL2	100513488	
ZEB2	100739669	
RBBP6	100521783	
CEBPD	100153946	
ABHD11	100525863	
C17ORF57	-	
7SK	-	
RAB18	-	
NDUFB6	-	
ZSWIM4	100510892	
LMNB1	100513342	
TMEM38A	100514568	
SNORA31	-	
ZC3H15	100158058	
SDF4	100522934	
TRIM33	100516192	
KHK	100523241	
FHL5	100152075	
C9ORF72	-	
MED12	100157450	
LMO1	100127356	
ITM2B	595120	
EP300	100156226	
MBOAT1	100152017	
IL12RB1	100271900	
TCEAL4	100153499	
SCAF1	100521729	
SCARA5	100524281	
PTGR1	397678	
TRAV10	-	
PGLYRP	-	
KIAA0196	100152185	
EFS	100158092	
NAA15	100513554	
UBLCP1	-	
BOLA3	100737769	
GATAD2A	100518418	
U6	-	
GNPDA1	100512094	
RNF170	100622013	
PYY	100512433; 445018	
TRIAP1	-	
ETFB	396614	
CHTOP	100153064	
AIFM2	100153541	
SLC33A1	100625667	
HN1L	474165	
TFAP2C	100144525	
LAMP2	100154598	
ARAP3	100511744	
PDCL3	-	
BTBD1	100154013	
PMM1	100151790	
ZBTB37	100517908	
SNX5	100155390	
GAS7	100518690	
C8ORF79	-	
SS18	100513410	
SLC22A10	100514700	
RPL34	100517840	
C1ORF159	-	
SLC2A10	100125548	
5S_rRNA	-	
SERPINB5	100155836	
HEY2	100152404	
DOCK3	100519389	
IQGAP2	100519536	
WDR70	100517617	
VCPIP1	100621816	
U6	-	
ACADM	397104	
POLR2B	397001	
ZCWPW1	100513075	
EYA1	-	
U6	-	
ARHGAP1	100515942	
GHRH	100499556	
BNC1	100156444	
GATA2	396912	
PLS3	100158187	
SRP72	100520920	
MKRN1	100514261	
DNAJC9	-	
PLEKHJ1	100514627	
RBM5	100515237	
GM2A	100515283	
ITGA8	100512676	
U6	-	
HEXIM1	100520763	
FERMT1	100157961	
PFMK	-	
LMO3	100127154	
MEP1B	100516141	
U6	-	
snoU83B	-	
FAM179B	100513707	
ATP10D	100520087	
SEC24C	100152996	
MLH1	100337665	
CENPV	100524763	
TPRG1	100519924	
MRVI1	100739522	
CSNK1A1	100514516	
COPZ1	100156765	
TUBB4A	-	
U6	-	
7SK	-	
ANKRD55	100520647	
AMZ2	100626953	
MDGA2	100621082	
PLOD1	100525583	
NFYC	100525647	
AP2S1	100514408	
CHAF1B	100513568	
GGA3	100525777	
SCAMP4	100738966	
OR52R1	-	
IFN-KAPPA	100303725	
FP	-	
AKAP8	100518772	
MRPS31	100153860	
CLDN11	100302016	
ATP2B1	397636	
RAD51AP1	100157339	
OLFM3	100156959	
ssc-mir-125b-1	-	
CACNA2D1	397377	
HP	397061	
SNORA46	-	
POLB	100526021	
APLF	100516073	
XPNPEP1	100152688	
SLIT1	100627880; 100157185	
LCMT1	-	
CCDC159	100515600	
POLR3D	100154035	
C10ORF107	-	
U6	-	
COASY	396688	
CEP164	100526179	
TMEM132B	100623762	
NDNF	100738765	
CHRND	100522042	
ZNF76	100156228	
JAK2	397201	
FOXN4	100156247	
LRRC36	100524316	
BGN	397396	
AFAP1L2	100157959	
U3	-	
TPR	100520507	
CRLS1	100153088	
PLA2G4A	100533198; 100520687	
FOLH1	397677	
GJA1	100518636	
MORF4L1	100154823	
DDO	100037287	
EFHC2	100622362	
U6	-	
ATP2B1	397636	
U6	-	
PKP4	100523287	
GSK3B	100126852	
FAM198B	100515440	
ATM	100101922	
TOMM40	102165927	
LRRC8C	100156403	
CGN	100157963	
U6	-	
CSRP1	-	
QRSL1	100627457	
DNAJA4	397613	
EXOSC7	100511347	
COL5A3	397531	
ELF5	100510890	
BZW2	100514864	
CDK4	100144492	
LZTFL1	100152547	
MTRR	100516580	
TIMM22	100621364	
CHL1	100511780	
ARMC3	100519618	
MYO1C	100622921	
TSTD2	100522417	
TSPAN33	100515287	
SNORA18	-	
TCF19	100152381	
EIF4A1	100101929	
U6	-	
TNC	397460	
C12ORF48	-	
CSDE1	100153226; 100739316	
DGKZ	100519533	
DHX29	100514880	
NADKD1	-	
C4ORF33	-	
ASXL1	100153847	
ZO1	396567	
HIST1H4A	-	
ART5	100522939; 397237	
SLC24A6	-	
KRR1	100523737	
CRKL	100525363	
PRDX3	100154143	
CORO1C	100156622	
SORD	100158181	
CRYZ	-	
NUP85	100526070	
U6	-	
BOK	100627765	
LY6G5B	100156804	
KRTAP1-4	-	
U6	-	
U6	-	
ARSG	100521576	
DND1	100520423	
MBNL3	100512149	
HSF2	100154234	
FAM123A	-	
ZNF45	100524260	
SHH	100512749	
IL8	396880	
CHAD	100624069	
SLC39A5	100155542	
FAM84B	100623936	
IER2	100525209	
AQP3	100126235	
ZNF23	100513989; 100514167	
PDE1A	100152819	
CDSN	100144482	
SNORA32	-	
PRELP	100511032	
PHOX2A	100627877	
GNB1L	100153889	
TRAPPC1	100524173	
C22ORF39	-	
TMF1	100153051	
CDK11B	100511569	
WNT10B	100126276	
FRS2	100517823	
COL4A2	100153454	
RNF208	100515466	
MAP3K5	100157454	
RASSF4	100152580	
KLHL20	100623588	
CCDC103	-	
SNORA70	-	
HAUS1	100152640	
DPPA5	100301558	
NOVA1	100158068	
NME6	100520587	
7SK	-	
SPATA7	100153278	
RAD21	100738633	
PQLC1	100152541	
CAPZA3	100523552	
MIER2	100517458	
PIKFYVE	100521692	
KY	100524398	
MEP1B	100516141	
MRPL46	100523040	
C14ORF119	-	
PHF17	100516328	
STK38	100153410	
TMEM163	100512373	
BIRC2	100622859	
IKZF2	100510935	
PCM1	100514927	
DHPS	100519413	
SP2	100626417	
IRAK4	100127166	
FAM166A	100514750	
7SK	-	
U2	-	
LNP1	100522706	
CASK	100152881	
MMS19	100157608	
PARM1	100511208	
U6	-	
CYP7A1	448985	
CCDC151	100516721	
SRSF7	100518189	
NPC2	397410	
JAG1	100156773	
SRPRB	100523141	
SNORA48	-	
CTNS	100515235	
AP1AR	100513805	
RABGGTA	100049679	
PIGA	100156880	
PIGM	100627870	
PSME4	100517820; 100738300	
SLC31A1	100622399	
MAPK1IP1L	100526089	
ATP6V1G1	100154379	
NTN5	100524377	
PAPLN	100523451	
TMEM40	100526186	
LCMT1	-	
SLC45A4	100154055	
ssc-mir-148a	-	
7SK	-	
EVI5L	100519944	
TBC1D20	100519805	
TUFT1	397240	
PODNL1	100513269	
XRRA1	100518139	
PTS	100737784	
PRDX4	100152260	
DPF2	100513580	
ME3	100520040	
PRSS29P	-	
SIM1	100154026	
C1ORF55	-	
ETS1	100302363	
MIEN1	100516461	
PRKAR1B	-	
PFKFB1	100233197	
SLCO6A1	100512269	
CST3	733672	
SAE1	100515263	
KLHL5	100739193	
U6	-	
PDNP2	-	
MTAP	100516774	
TMEM194B	100515587	
GTF2H5	100739493	
DISC1	-	
PSMB6	497065	
CYP4X1	-	
PODXL	100512201	
U6	-	
E2F1	100153846	
OR5AK2	-	
MACF1	102161275	
PKIA	397408	
DMRT2	100524360	
NOL10	100512777	
RGSL1	100513105	
ACTL8	100622307	
NQO2	-	
PRIMA1	100736980	
U6	-	
CREB3	100142689	
CD3Z	-	
U6	-	
GPN1	100521316	
PATL1	100514819	
C7ORF43	-	
RFX1	100511439	
SLC33A1	100625667	
ATP6V0A4	100519402	
TADA1	100155439	
ADC	-	
TMEM185A	100514558	
BIN1	100037305	
OTOGL	100513796	
CELF6	100511645	
PITPNB	100157274	
ASB7	100153037; 100519936	
ORAI1	100154923	
MLEC	100156249	
NMNAT2	100515332	
PPP1R12A	397190	
7SK	-	
PGM3	100156015	
MAGIX	100514936	
SNORA31	-	
DCHS2	-	
SNORD113	-	
ZDHHC20	100623451	
ASB5	100511413	
FBXL4	100156082	
GLG1	100622584	
ASB3	100518009	
PEX5	100512963	
NUP160	100513973	
WNT4	100327037	
CCDC15	100525001	
SNUPN	100157075	
OR8K5	-	
CHD8	100152723; 100156733	
ANGPT4	100515978	
ACACA	397324	
CLDN17	100294681	
C17ORF87	-	
ATP6V1C2	100512277	
EHHADH	448846	
GADD45B	100621090	
STON2	100157426	
ssc-mir-7-1	-	
PGM2L1	100515088	
SLC6A3	100521346	
TROAP	100511692	
YIPF7	100516500	
MECR	100515782	
DUOXA2	100155365	
PDZD4	100525676	
CCNI2	102159732	
CD300C	100514248	
CCNB3	100515638	
SLA-DQB*G07	-	
CXCR6	414376	
CUL9	100154751	
ZDHHC9	100523109	
PARS2	100513158	
ATP6V1F	100518811	
SNORA70	-	
G3PD	-	
LRP12	100154103	
CTSS	100153090	
RPL21	100736809	
TRIADIN	-	
THAP9	100525594	
SMPD2	100512027; 100152155	
SAAL1	100526207	
THAP11	100520959	
ssc-mir-144	-	
PLCD4	397119	
SCN10A	-	
TRIM32	100737405	
DDX28	100621490	
CXXC1	100522911	
MYL1	397666	
CDC25C	100144474	
CRX	100520079	
SNORA18	-	
VIP	100500718	
CRAT	100127351	
SLC26A11	100191010	
PPP1R3E	100156465	
HIPK3	100515770	
FAM114A1	100525173	
SDAD1	100521909	
SLC25A4	100517196	
HIST1H2AM	-	
SFTPC	733580	
HSD17B2	100312973	
SNX7	100515025; 100152136	
RNF216	100736705	
MYPN	100624901	
TESK2	100513361	
SMPD1	100518980	
ZNF449	100620299	
UQCR11	-	
IRGQ	100523191	
DERA	100153841	
C5ORF44	-	
MIS18BP1	100627302	
SGMS2	100518796	
PTPLAD1	100154613	
GLO1	100156085	
CERS1	100525450	
GHITM	100156458	
CU468857.12	-	
RAPGEFL1	100525075	
HDDC2	100514692	
C19ORF52	-	
NUDT5	100511529; 448973	
ENTPD7	100157585	
FAM49B	100157574	
IFN-ALPHA-14	100310804	
TIAM2	100155014	
PSAT1	100154160	
MUL1	100514904	
TTLL6	100523818	
NID2	100156994	
SYTL2	100627498	
ANKRD44	100620944	
ssc-mir-186	-	
TEAD3	-	
TMEM44	100153715	
SLC39A5	100155542	
TRIM2	100627416	
UBE2Q1	100156747	
CAB39	100157453	
ADCK1	100154765	
AQP11	-	
MCFD2	100736833	
PPIL1	100524445	
PSMD13	100517815	
ADAMTS8	100518855	
RHBDF2	100517601	
ENPP5	100154986; 100153376	
ACP2	100513002	
ZDHHC8	100157140	
WNT7A	100153445	
SNX13	100624923	
KLHL24	100513048	
SLC6A4	-	
SPRP	397469	
U6	-	
PHF20	100739521	
FOXM1	100511565	
HSD17B12	100312972	
ZDHHC20	100623451	
KIF4A	100152604	
ORF	-	
MAST2	100512112	
NAA15	100513554	
DNASE1L3	100738010	
C12ORF43	-	
NECAB3	100620656	
AMEL	396940	
SLC7A14	100153975	
LPO	100516395	
TCF7	-	
HSD17B1	100147712	
RASSF7	100512884	
DQX1	100627998	
FAM82A1	-	
DHFR	100525912	
TDRD9	100522382	
U6	-	
ZNF777	100520285	
ZFX	397294	
ZNF48	100621309	
U6atac	-	
SNORD73	-	
UBE2D4	100524597	
SNRPB	-	
snoU13	-	
RPL22L1	100627256	
HAPLN1	445513	
MINPP1	100152243	
ALOX12	396971	
IQCE	100525687	
SLC6A4	-	
CCDC104	100513146	
SERPINA3-2	396686	
CRYBB1	780429	
TRPT1	100521427	
TADA2A	100737761; 100514600	
C15ORF29	-	
HSF2	100154234	
HAT1	100622317	
U4	-	
PTPRA	100157496	
NPTXR	100521449	
RIN3	100155709	
MPP6	100523707	
EMG1	100627558	
FANCM	100155917	
CLPTM1	100511021	
SIN3A	100621221	
BEST3	100156203	
ZNF630	100525971	
CBFA2T2	100157067	
NEIL3	100156631	
MURF2	-	
STC2	100126236	
SGCD	100240724	
ABCC8	100158245	
DRD5	-	
YWHAZ	780440	
SGTB	100513246	
BCL2L10	100153119	
U6	-	
ABHD1	100525041	
ASTL	100739686	
ZNF213	100517520	
SENP7	100623734	
ART1	100525416	
SLC25A26	100624317	
PATL1	100514819	
ELMO1	100522109	
SPATA3	100153399	
IL34	100737468	
COMMD3	102167371	
AGTPBP1	100518857	
PIGH	100151845	
CFLAR	-	
SLC6A8	100302506	
BLCAP	100155728	
FGFR1IIIC	396569	
KCNJ13	100151780	
RPS6	100038023	
SRSF2	768117	
U3	-	
GPR183	100522635	
NDUFB5	100523751	
C17ORF63	-	
TMEM170A	100522740	
7SK	-	
PAC1	-	
ssc-mir-885	-	
CDK5RAP3	100521291	
MDM4	100512731	
C21ORF91	-	
DBNDD1	-	
FCHSD2	100622758; 100511946	
PTPN13	100521910	
TADA2A	100737761; 100514600	
WWTR1	100522573	
LOXL4	100157207	
C5ORF46	-	
ssc-mir-92b	-	
U6	-	
HOXB7	100522513	
PRDM15	100518450	
TRAPPC2L	100524745	
ESRRA	100322868	
DUS4L	100623288	
CNST	-	
NCKAP5L	100516908	
RABIF	100511035	
DCUN1D4	100521504	
RFWD3	100736590	
ACTC1	100152267; 100158242	
C11ORF87	-	
STK10	100621694; 102157635	
FAM134A	100156393	
PPCDC	100152913	
CARTPT	-	
HOOK1	100525467	
GALNT2	100153028	
ULK1	100151990	
U6	-	
KIAA1598	100156189	
TLR1	396607	
GABRR2	100522289	
ATP8A1	100515393	
LRRK1	100521353	
NLRP11	-	
ANKRD54	100525518	
CH242-204G11.1	-	
CTSZ	100141405	
SNORD45	-	
PIGY	100518264	
DNAAF2	100521173	
ZNF248	100155460	
U6	-	
ICAM3	100141403	
RNF44	100523538	
SPRYD3	100514838	
KCNIP2	-	
TSSK6	100518240	
SCA3	-	
CREG1	100152373	
DCAF17	100156199	
5S_rRNA	-	
EXOSC7	100511347	
TPD52L1	100515246	
RPS16	414397	
CLEC3B	100620511	
ZNF436	100520912	
C11ORF2	-	
SMCP	494012	
CWF19L2	100217380	
FEN1	100517749	
FCGRT	397399	
KIF21A	100520674	
SALL2	100155097; 100513098	
SLC25A43	100156988	
FDXR	100512919	
TGM7	100152931	
SLC26A6	497236	
IQCE	100525687	
OR4K13	-	
RAB3A	100144498	
SNORA11	-	
SYMPK	100512609	
ORMDL1	100155491	
SNORD22	-	
SNORA13	-	
WIBG	100151875	
SNTB1	100154009	
PAQR5	100521597	
TMEM173	100217389	
WEE2	-	
KIRREL	100512834	
C20ORF79	-	
C9ORF80	-	
DZIP3	100154778	
CCNA1	100156017	
CD27	100520023	
SYP	100512029	
ARHGAP30	100158101	
OR2B2	-	
NKX1-1	-	
VCL	396974	
ZNF75D	100519584	
PIAS1	100519005	
U6	-	
DPT	100516366	
NLE1	100626208	
C2ORF18	-	
PPP2R5B	100516242	
HNRNPD	100512244	
PLCB4	100516581; 100153085	
USP9Y	448823	
ASXL1	100153847	
FAM64A	100521819	
GIT2	100154195	
HARBI1	100516314	
5S_rRNA	-	
KIAA0586	100516532	
IMPG1	-	
SORBS1	100153151	
PSME2	397522	
MYO19	100514070; 100514250	
LONRF3	100517799	
LRP2	102165556; 407249	
CCDC90A	-	
HSPA4	100524853	
NPM2	100154488	
snoU13	-	
LRRC8C	100156403	
FAN1	100154519; 100525727	
MBOAT7	100521498	
FAM19A1	100522704	
TGDS	100517301	
NLRP6	100519245	
CALCR	397638	
COL6A3	100101551	
LMTK2	100521078	
U6	-	
ALDOC	100512013	
ANAPC4	100518619	
NHS	100152239	
5_8S_rRNA	-	
EPHA4	100188979	
DPP8	100155833	
ABCC2	397535	
MAMDC4	-	
GLRX3	100511783	
PCYT1A	100512194	
OATV1	397621	
5S_rRNA	-	
FAM73A	100625285	
RNF128	100515872	
MORC2	100153895	
KIAA0020	100152831	
ssc-mir-582	-	
SDCCAG8	100513423	
VEGFB	100521837	
5S_rRNA	-	
KV1.5	396745	
U6	-	
ERGIC2	100512051	
AMBN	397102	
UBXN4	100737637	
MS4A4A	-	
FGF14	100156844	
ASIP	414439	
CUTA	100152220	
RAB2B	100516623	
ITM2B	595120	
U6	-	
IMPA2	100623875	
WDR20	100516626	
AEN	100522657	
C9ORF80	-	
PNP	100157138	
ELSPBP1	399529	
RPUSD3	100153857	
MMP-3	-	
EIF3E	100156671	
GOLT1B	100154676	
EXT2	100522362	
SNORD116	-	
RCHY1	-	
U6	-	
LYPD3	100736591	
KRT28	100520694	
AFP	397586	
RAB34	100144491	
FABP3	399532	
SLC27A4	100155567	
C1ORF85	-	
HADH	397604	
ZBTB7A	100625057	
ALG11	100152645	
IMPDH1	100520873	
C8ORF85	-	
PSAP	100153167	
L3MBTL3	100524352	
DNAH11	100518444; 100620543	
STARD10	100511029	
CDKN1A	100152215	
SELE	397508	
LCN15	100514209	
GRIP1	100514286	
MYO5A	594849	
TXNL4B	100623812	
SP-B	-	
AIFM3	100525540	
RPS17	414392	
RUFY1	100519354	
SLC5A9	100286745; 100522082	
OXCT1	396978	
SLC9A9	100517680	
RYR1	396718	
C19ORF50	-	
HERC5	100518083	
POSTN	100152401	
AVP	396995	
SNORD103	-	
FAM170B	100156206	
ARHGAP12	100520047	
NFATC2	100134969	
GADD45G	100152997	
ZFAND6	100155656	
C1ORF68	-	
IGBP1	100154214	
CRH	100127468	
COA5	-	
PCBP2	397665	
CUTA	100152220	
VANGL2	100158100	
TMEM41B	100519436	
GSDMC	100151870	
TM9SF3	100157588	
7SK	-	
TM6SF1	100155238	
EIF2AK3	100513348	
CD97	396964	
ssc-mir-187	-	
DEDD	100156474	
AANAT	-	
KCNV1	100155464	
GUCY1B3	444999	
CRIM1	100525394	
ACOX1	100113422	
MANBA	100524326	
NPFFR2	100524634	
KIF4A	100152604	
FTCD	397517	
DRPLA	-	
C19ORF69	-	
GLUL	396944	
C19ORF55	-	
SMOX	100152781	
5S_rRNA	-	
RQCD1	100153939	
CDC20	397379	
TSSK1B	-	
GCSAM	-	
ssc-mir-23a	-	
SNORA54	-	
BTBD7	100152664	
HNRNPU	100515571	
MX1	397128	
GRIK2	100516526	
TMEM55A	100156639	
TCEAL4	100153499	
SNORD11B	-	
U2	-	
CH242-511J12.1	-	
OCIAD2	100738638	
PRKCDBP	-	
SNX17	100739661	
TAF1C	100516196	
SUCLG1	399539	
SART3	100152586	
CH242-15E11.1	-	
ZNF609	100517132	
PEX2	100152963	
PCNXL3	100517513	
PKDCC	100516968	
CREBRF	100523409	
ATP5D	-	
KIF2C	100516205	
ZDHHC7	100514104	
